kind,metric,metric_label,goal,unit,step,component,from_method,to_method,nb_worlds,mean_value_from,mean_value_to,mean_delta,mean_delta_pct,nb_improved,share_improved
ladder,mean_waiting_time_min,Attente moyenne,down,min,2,Réputation,multistation,multistation_rep,2,0.252,0.249,-0.003,-1.1905,1,0.5
ladder,mean_travel_distance_km,Distance moyenne,down,km,2,Réputation,multistation,multistation_rep,2,0.4028,0.403,0.0002,0.0488,0,0.0
ladder,rate_pres,Taux de présentation,up,%,2,Réputation,multistation,multistation_rep,2,0.3882,0.39085,0.00265,0.6537,1,0.5
ladder,rate_abs,Taux de no-show,down,%,2,Réputation,multistation,multistation_rep,2,0.1717,0.1708,-0.0009,-0.4541,1,0.5
ladder,nb_no_show,No-shows,down,,2,Réputation,multistation,multistation_rep,2,15.5,15.5,0.0,0.0,0,0.0
ladder,nb_reservations,Réservations confirmées,up,,2,Réputation,multistation,multistation_rep,2,86.5,87.0,0.5,0.4505,1,0.5
ladder,mean_occupancy_rate,Taux d'occupation,up,%,2,Réputation,multistation,multistation_rep,2,0.1823,0.1823,0.0,0.0,0,0.0
ladder,mean_service_rate,Taux de service,up,%,2,Réputation,multistation,multistation_rep,2,0.0728,0.07285,5e-05,0.0515,1,0.5
ladder,slot_waste_rate,Slots réservés perdus,down,%,2,Réputation,multistation,multistation_rep,2,0.6004,0.6003,-0.0001,-0.0174,1,0.5
ladder,nb_station_level_rejections,Demandes rejetées,down,,2,Réputation,multistation,multistation_rep,2,146.0,126.5,-19.5,-10.955,1,0.5
ladder,total_ms_mean,Latence bout-en-bout,down,ms,2,Réputation,multistation,multistation_rep,2,119.711,117.704,-2.007,-1.5454,2,1.0
ladder,wall_time_s,Temps de calcul,down,s,2,Réputation,multistation,multistation_rep,2,7.0075,6.927,-0.0805,-1.0534,2,1.0
ladder,exact_satisfaction,Satisfaction exacte,up,%,3,Adaptation entre stations,multistation_rep,bramev,2,0.88185,0.88185,0.0,0.0,0,0.0
ladder,needs_satisfaction,Besoins satisfaits,up,%,3,Adaptation entre stations,multistation_rep,bramev,2,0.88345,0.88345,0.0,0.0,0,0.0
ladder,confirm_rate,Taux de confirmation,up,%,3,Adaptation entre stations,multistation_rep,bramev,2,0.92935,0.92935,0.0,0.0,0,0.0
ladder,mean_waiting_time_min,Attente moyenne,down,min,3,Adaptation entre stations,multistation_rep,bramev,2,0.249,0.249,0.0,0.0,0,0.0
ladder,mean_travel_distance_km,Distance moyenne,down,km,3,Adaptation entre stations,multistation_rep,bramev,2,0.403,0.403,0.0,0.0,0,0.0
ladder,rate_pres,Taux de présentation,up,%,3,Adaptation entre stations,multistation_rep,bramev,2,0.39085,0.39085,0.0,0.0,0,0.0
ladder,rate_abs,Taux de no-show,down,%,3,Adaptation entre stations,multistation_rep,bramev,2,0.1708,0.1708,0.0,0.0,0,0.0
ladder,nb_no_show,No-shows,down,,3,Adaptation entre stations,multistation_rep,bramev,2,15.5,15.5,0.0,0.0,0,0.0
ladder,nb_reservations,Réservations confirmées,up,,3,Adaptation entre stations,multistation_rep,bramev,2,87.0,87.0,0.0,0.0,0,0.0
ladder,mean_occupancy_rate,Taux d'occupation,up,%,3,Adaptation entre stations,multistation_rep,bramev,2,0.1823,0.1823,0.0,0.0,0,0.0
ladder,mean_service_rate,Taux de service,up,%,3,Adaptation entre stations,multistation_rep,bramev,2,0.07285,0.07285,0.0,0.0,0,0.0
ladder,slot_waste_rate,Slots réservés perdus,down,%,3,Adaptation entre stations,multistation_rep,bramev,2,0.6003,0.6003,0.0,0.0,0,0.0
ladder,nb_station_level_rejections,Demandes rejetées,down,,3,Adaptation entre stations,multistation_rep,bramev,2,126.5,126.5,0.0,0.0,0,0.0
ladder,total_ms_mean,Latence bout-en-bout,down,ms,3,Adaptation entre stations,multistation_rep,bramev,2,117.704,118.4525,0.7485,0.6314,0,0.0
ladder,wall_time_s,Temps de calcul,down,s,3,Adaptation entre stations,multistation_rep,bramev,2,6.927,6.9605,0.0335,0.4334,0,0.0
variant,exact_satisfaction,Satisfaction exacte,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,2,0.88185,0.88185,0.0,0.0,0,0.0
variant,needs_satisfaction,Besoins satisfaits,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,2,0.88345,0.88395,0.0005,0.0583,1,0.5
variant,confirm_rate,Taux de confirmation,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,2,0.92935,0.9214,-0.00795,-0.8518,0,0.0
variant,mean_waiting_time_min,Attente moyenne,down,min,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,2,0.249,0.336,0.087,34.9398,0,0.0
variant,mean_travel_distance_km,Distance moyenne,down,km,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,2,0.403,0.4028,-0.0002,-0.0488,1,0.5
variant,rate_pres,Taux de présentation,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,2,0.39085,0.3882,-0.00265,-0.6452,0,0.0
variant,rate_abs,Taux de no-show,down,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,2,0.1708,0.1717,0.0009,0.4582,0,0.0
variant,nb_no_show,No-shows,down,,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,2,15.5,15.5,0.0,0.0,0,0.0
variant,nb_reservations,Réservations confirmées,up,,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,2,87.0,86.5,-0.5,-0.4465,0,0.0
variant,mean_occupancy_rate,Taux d'occupation,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,2,0.1823,0.18225,-5e-05,-0.0215,0,0.0
variant,mean_service_rate,Taux de service,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,2,0.07285,0.0728,-5e-05,-0.0515,0,0.0
variant,slot_waste_rate,Slots réservés perdus,down,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,2,0.6003,0.60035,5e-05,0.0086,0,0.0
variant,nb_station_level_rejections,Demandes rejetées,down,,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,2,126.5,146.0,19.5,14.0288,0,0.0
variant,total_ms_mean,Latence bout-en-bout,down,ms,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,2,118.4525,119.509,1.0565,0.9036,0,0.0
variant,wall_time_s,Temps de calcul,down,s,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,2,6.9605,6.9865,0.026,0.472,0,0.0
baseline,exact_satisfaction,Satisfaction exacte,up,%,0,Load-Aware,load_aware,bramev,2,0.88205,0.88185,-0.0002,-0.0234,0,0.0
baseline,needs_satisfaction,Besoins satisfaits,up,%,0,Load-Aware,load_aware,bramev,2,0.8836,0.88345,-0.00015,-0.0175,0,0.0
baseline,confirm_rate,Taux de confirmation,up,%,0,Load-Aware,load_aware,bramev,2,0.93355,0.92935,-0.0042,-0.446,0,0.0
baseline,mean_waiting_time_min,Attente moyenne,down,min,0,Load-Aware,load_aware,bramev,2,0.276,0.249,-0.027,-9.7826,1,0.5
baseline,mean_travel_distance_km,Distance moyenne,down,km,0,Load-Aware,load_aware,bramev,2,0.46325,0.403,-0.06025,-12.2431,2,1.0
baseline,rate_pres,Taux de présentation,up,%,0,Load-Aware,load_aware,bramev,2,0.39345,0.39085,-0.0026,-0.6251,0,0.0
baseline,rate_abs,Taux de no-show,down,%,0,Load-Aware,load_aware,bramev,2,0.16995,0.1708,0.00085,0.4365,0,0.0
baseline,nb_no_show,No-shows,down,,0,Load-Aware,load_aware,bramev,2,15.5,15.5,0.0,0.0,0,0.0
baseline,nb_reservations,Réservations confirmées,up,,0,Load-Aware,load_aware,bramev,2,87.5,87.0,-0.5,-0.4425,0,0.0
baseline,mean_occupancy_rate,Taux d'occupation,up,%,0,Load-Aware,load_aware,bramev,2,0.1806,0.1823,0.0017,1.1615,2,1.0
baseline,mean_service_rate,Taux de service,up,%,0,Load-Aware,load_aware,bramev,2,0.07105,0.07285,0.0018,2.8131,2,1.0
baseline,slot_waste_rate,Slots réservés perdus,down,%,0,Load-Aware,load_aware,bramev,2,0.5994,0.6003,0.0009,0.1523,0,0.0
baseline,nb_station_level_rejections,Demandes rejetées,down,,0,Load-Aware,load_aware,bramev,2,128.5,126.5,-2.0,-1.3986,1,0.5
baseline,total_ms_mean,Latence bout-en-bout,down,ms,0,Load-Aware,load_aware,bramev,2,118.867,118.4525,-0.4145,-0.3101,2,1.0
baseline,wall_time_s,Temps de calcul,down,s,0,Load-Aware,load_aware,bramev,2,7.027,6.9605,-0.0665,-0.6345,1,0.5
baseline,exact_satisfaction,Satisfaction exacte,up,%,0,Minimum Waiting Time,min_waiting,bramev,2,0.88175,0.88185,0.0001,0.0117,1,0.5
baseline,needs_satisfaction,Besoins satisfaits,up,%,0,Minimum Waiting Time,min_waiting,bramev,2,0.8837,0.88345,-0.00025,-0.0291,0,0.0
baseline,confirm_rate,Taux de confirmation,up,%,0,Minimum Waiting Time,min_waiting,bramev,2,0.92935,0.92935,0.0,0.0,0,0.0
baseline,mean_waiting_time_min,Attente moyenne,down,min,0,Minimum Waiting Time,min_waiting,bramev,2,0.222,0.249,0.027,12.1622,0,0.0
baseline,mean_travel_distance_km,Distance moyenne,down,km,0,Minimum Waiting Time,min_waiting,bramev,2,0.4081,0.403,-0.0051,-1.2128,1,0.5
baseline,rate_pres,Taux de présentation,up,%,0,Minimum Waiting Time,min_waiting,bramev,2,0.39085,0.39085,0.0,0.0,0,0.0
baseline,rate_abs,Taux de no-show,down,%,0,Minimum Waiting Time,min_waiting,bramev,2,0.1708,0.1708,0.0,0.0,0,0.0
baseline,nb_no_show,No-shows,down,,0,Minimum Waiting Time,min_waiting,bramev,2,15.5,15.5,0.0,0.0,0,0.0
baseline,nb_reservations,Réservations confirmées,up,,0,Minimum Waiting Time,min_waiting,bramev,2,87.0,87.0,0.0,0.0,0,0.0
baseline,mean_occupancy_rate,Taux d'occupation,up,%,0,Minimum Waiting Time,min_waiting,bramev,2,0.1825,0.1823,-0.0002,-0.0858,0,0.0
baseline,mean_service_rate,Taux de service,up,%,0,Minimum Waiting Time,min_waiting,bramev,2,0.07285,0.07285,0.0,0.0,0,0.0
baseline,slot_waste_rate,Slots réservés perdus,down,%,0,Minimum Waiting Time,min_waiting,bramev,2,0.60025,0.6003,5e-05,0.0086,0,0.0
baseline,nb_station_level_rejections,Demandes rejetées,down,,0,Minimum Waiting Time,min_waiting,bramev,2,126.5,126.5,0.0,0.0,0,0.0
baseline,total_ms_mean,Latence bout-en-bout,down,ms,0,Minimum Waiting Time,min_waiting,bramev,2,123.9875,118.4525,-5.535,-3.8935,2,1.0
baseline,wall_time_s,Temps de calcul,down,s,0,Minimum Waiting Time,min_waiting,bramev,2,7.327,6.9605,-0.3665,-3.8363,2,1.0
baseline,exact_satisfaction,Satisfaction exacte,up,%,0,Random Feasible,random_feasible,bramev,2,0.881,0.88185,0.00085,0.0997,1,0.5
baseline,needs_satisfaction,Besoins satisfaits,up,%,0,Random Feasible,random_feasible,bramev,2,0.88275,0.88345,0.0007,0.0817,1,0.5
baseline,confirm_rate,Taux de confirmation,up,%,0,Random Feasible,random_feasible,bramev,2,0.91725,0.92935,0.0121,1.331,1,0.5
baseline,mean_waiting_time_min,Attente moyenne,down,min,0,Random Feasible,random_feasible,bramev,2,0.255,0.249,-0.006,-2.3529,1,0.5
baseline,mean_travel_distance_km,Distance moyenne,down,km,0,Random Feasible,random_feasible,bramev,2,0.553,0.403,-0.15,-27.1291,2,1.0
baseline,rate_pres,Taux de présentation,up,%,0,Random Feasible,random_feasible,bramev,2,0.3855,0.39085,0.00535,1.3375,1,0.5
baseline,rate_abs,Taux de no-show,down,%,0,Random Feasible,random_feasible,bramev,2,0.1726,0.1708,-0.0018,-0.9,1,0.5
baseline,nb_no_show,No-shows,down,,0,Random Feasible,random_feasible,bramev,2,15.5,15.5,0.0,0.0,0,0.0
baseline,nb_reservations,Réservations confirmées,up,,0,Random Feasible,random_feasible,bramev,2,86.0,87.0,1.0,0.9091,1,0.5
baseline,mean_occupancy_rate,Taux d'occupation,up,%,0,Random Feasible,random_feasible,bramev,2,0.17795,0.1823,0.00435,2.5601,2,1.0
baseline,mean_service_rate,Taux de service,up,%,0,Random Feasible,random_feasible,bramev,2,0.06875,0.07285,0.0041,6.3668,2,1.0
baseline,slot_waste_rate,Slots réservés perdus,down,%,0,Random Feasible,random_feasible,bramev,2,0.6027,0.6003,-0.0024,-0.414,1,0.5
baseline,nb_station_level_rejections,Demandes rejetées,down,,0,Random Feasible,random_feasible,bramev,2,160.0,126.5,-33.5,-14.0998,1,0.5
baseline,total_ms_mean,Latence bout-en-bout,down,ms,0,Random Feasible,random_feasible,bramev,2,118.6375,118.4525,-0.185,-0.3901,1,0.5
baseline,wall_time_s,Temps de calcul,down,s,0,Random Feasible,random_feasible,bramev,2,6.916,6.9605,0.0445,0.0223,1,0.5
variant,exact_satisfaction,Satisfaction exacte,up,%,0,Réputation par société,bramev,bramev_global_rep,2,0.88185,0.88165,-0.0002,-0.0234,0,0.0
variant,needs_satisfaction,Besoins satisfaits,up,%,0,Réputation par société,bramev,bramev_global_rep,2,0.88345,0.88325,-0.0002,-0.0233,0,0.0
variant,confirm_rate,Taux de confirmation,up,%,0,Réputation par société,bramev,bramev_global_rep,2,0.92935,0.92935,0.0,0.0,0,0.0
variant,mean_waiting_time_min,Attente moyenne,down,min,0,Réputation par société,bramev,bramev_global_rep,2,0.249,0.279,0.03,12.0482,0,0.0
variant,mean_travel_distance_km,Distance moyenne,down,km,0,Réputation par société,bramev,bramev_global_rep,2,0.403,0.403,0.0,0.0,0,0.0
variant,rate_pres,Taux de présentation,up,%,0,Réputation par société,bramev,bramev_global_rep,2,0.39085,0.39085,0.0,0.0,0,0.0
variant,rate_abs,Taux de no-show,down,%,0,Réputation par société,bramev,bramev_global_rep,2,0.1708,0.1708,0.0,0.0,0,0.0
variant,nb_no_show,No-shows,down,,0,Réputation par société,bramev,bramev_global_rep,2,15.5,15.5,0.0,0.0,0,0.0
variant,nb_reservations,Réservations confirmées,up,,0,Réputation par société,bramev,bramev_global_rep,2,87.0,87.0,0.0,0.0,0,0.0
variant,mean_occupancy_rate,Taux d'occupation,up,%,0,Réputation par société,bramev,bramev_global_rep,2,0.1823,0.1823,0.0,0.0,0,0.0
variant,mean_service_rate,Taux de service,up,%,0,Réputation par société,bramev,bramev_global_rep,2,0.07285,0.07285,0.0,0.0,0,0.0
variant,slot_waste_rate,Slots réservés perdus,down,%,0,Réputation par société,bramev,bramev_global_rep,2,0.6003,0.60015,-0.00015,-0.026,1,0.5
variant,nb_station_level_rejections,Demandes rejetées,down,,0,Réputation par société,bramev,bramev_global_rep,2,126.5,126.5,0.0,0.0,0,0.0
variant,total_ms_mean,Latence bout-en-bout,down,ms,0,Réputation par société,bramev,bramev_global_rep,2,118.4525,118.314,-0.1385,0.0518,1,0.5
variant,wall_time_s,Temps de calcul,down,s,0,Réputation par société,bramev,bramev_global_rep,2,6.9605,6.96,-0.0005,0.2344,1,0.5
variant,exact_satisfaction,Satisfaction exacte,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,2,0.88185,0.88185,0.0,0.0,0,0.0
variant,needs_satisfaction,Besoins satisfaits,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,2,0.88345,0.88345,0.0,0.0,0,0.0
variant,confirm_rate,Taux de confirmation,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,2,0.92935,0.92935,0.0,0.0,0,0.0
variant,mean_waiting_time_min,Attente moyenne,down,min,0,Score proportionnel à la durée,bramev,bramev_event_score,2,0.249,0.249,0.0,0.0,0,0.0
variant,mean_travel_distance_km,Distance moyenne,down,km,0,Score proportionnel à la durée,bramev,bramev_event_score,2,0.403,0.403,0.0,0.0,0,0.0
variant,rate_pres,Taux de présentation,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,2,0.39085,0.39085,0.0,0.0,0,0.0
variant,rate_abs,Taux de no-show,down,%,0,Score proportionnel à la durée,bramev,bramev_event_score,2,0.1708,0.1708,0.0,0.0,0,0.0
variant,nb_no_show,No-shows,down,,0,Score proportionnel à la durée,bramev,bramev_event_score,2,15.5,15.5,0.0,0.0,0,0.0
variant,nb_reservations,Réservations confirmées,up,,0,Score proportionnel à la durée,bramev,bramev_event_score,2,87.0,87.0,0.0,0.0,0,0.0
variant,mean_occupancy_rate,Taux d'occupation,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,2,0.1823,0.1823,0.0,0.0,0,0.0
variant,mean_service_rate,Taux de service,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,2,0.07285,0.07285,0.0,0.0,0,0.0
variant,slot_waste_rate,Slots réservés perdus,down,%,0,Score proportionnel à la durée,bramev,bramev_event_score,2,0.6003,0.6003,0.0,0.0,0,0.0
variant,nb_station_level_rejections,Demandes rejetées,down,,0,Score proportionnel à la durée,bramev,bramev_event_score,2,126.5,126.5,0.0,0.0,0,0.0
variant,total_ms_mean,Latence bout-en-bout,down,ms,0,Score proportionnel à la durée,bramev,bramev_event_score,2,118.4525,119.8935,1.441,1.2426,0,0.0
variant,wall_time_s,Temps de calcul,down,s,0,Score proportionnel à la durée,bramev,bramev_event_score,2,6.9605,7.042,0.0815,1.1632,0,0.0
variant,exact_satisfaction,Satisfaction exacte,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,2,0.88185,0.8826,0.00075,0.0877,1,0.5
variant,needs_satisfaction,Besoins satisfaits,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,2,0.88345,0.88385,0.0004,0.0466,1,0.5
variant,confirm_rate,Taux de confirmation,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,2,0.92935,0.93355,0.0042,0.45,1,0.5
variant,mean_waiting_time_min,Attente moyenne,down,min,0,Utilité multicritère,bramev,bramev_nearest_offer,2,0.249,0.246,-0.003,-1.2048,1,0.5
variant,mean_travel_distance_km,Distance moyenne,down,km,0,Utilité multicritère,bramev,bramev_nearest_offer,2,0.403,0.40425,0.00125,0.3046,0,0.0
variant,rate_pres,Taux de présentation,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,2,0.39085,0.39345,0.0026,0.6331,1,0.5
variant,rate_abs,Taux de no-show,down,%,0,Utilité multicritère,bramev,bramev_nearest_offer,2,0.1708,0.16995,-0.00085,-0.4328,1,0.5
variant,nb_no_show,No-shows,down,,0,Utilité multicritère,bramev,bramev_nearest_offer,2,15.5,15.5,0.0,0.0,0,0.0
variant,nb_reservations,Réservations confirmées,up,,0,Utilité multicritère,bramev,bramev_nearest_offer,2,87.0,87.5,0.5,0.4465,1,0.5
variant,mean_occupancy_rate,Taux d'occupation,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,2,0.1823,0.18235,5e-05,0.0215,1,0.5
variant,mean_service_rate,Taux de service,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,2,0.07285,0.07285,0.0,0.0,0,0.0
variant,slot_waste_rate,Slots réservés perdus,down,%,0,Utilité multicritère,bramev,bramev_nearest_offer,2,0.6003,0.5997,-0.0006,-0.104,1,0.5
variant,nb_station_level_rejections,Demandes rejetées,down,,0,Utilité multicritère,bramev,bramev_nearest_offer,2,126.5,128.5,2.0,1.4388,0,0.0
variant,total_ms_mean,Latence bout-en-bout,down,ms,0,Utilité multicritère,bramev,bramev_nearest_offer,2,118.4525,117.752,-0.7005,-0.3876,1,0.5
variant,wall_time_s,Temps de calcul,down,s,0,Utilité multicritère,bramev,bramev_nearest_offer,2,6.9605,7.002,0.0415,0.6408,0,0.0
