fleet_seed,grid_m,nb_cars,car_id,x_m,y_m,soc_init,autonomy_km,soc_threshold_km,charging_power,pref_dist,pref_energy,pref_wait,noise_pres,noise_abs,noise_early,noise_late
42,3000.0,100,0,1088.58,2957.95,0.6559615422176082,375.0,173.57743439359288,6,0.3928989421518104,0.45561026966042373,0.15149078818776587,-0.19130242166372002,-0.19149703427016762,-0.23553822918636502,0.11863408821763755
42,3000.0,100,1,2805.99,2771.05,0.5387408759247788,380.0,145.4583032272672,5,0.36381258671447225,0.33114635749300264,0.30504105579252516,-0.6903873790584307,0.840133125745808,0.8401996170620745,-0.8930535361782979
42,3000.0,100,2,551.37,2831.58,0.41659295092669274,350.0,101.06497074102644,6,0.569798632238764,0.4088839948683118,0.021317372892924208,0.1811618862076505,0.3672705410152157,-0.4799071538155124,-0.43700368078494867
42,3000.0,100,3,1194.84,2873.36,0.5081368621583344,455.0,153.89965035283606,5,0.48725809822098154,0.4014395005596542,0.11130240121936426,0.7358390463949949,-0.8882539710505009,0.28659863390124496,-0.9951090842707577
42,3000.0,100,4,2212.53,1878.2,0.6216111172388148,485.0,154.31875827164484,5,0.5094507483048695,0.43465697243054213,0.05589227926458841,0.7849340325749854,0.23547740880831558,0.735819175011643,-0.9537454524028921
42,3000.0,100,5,1866.3,2890.06,0.5586798252690507,355.0,178.30468399144513,8,0.41395603058453156,0.4645509116463825,0.12149305776908592,-0.4228953843910477,-0.3563992765054447,0.4338678127635722,-0.6255537487558398
42,3000.0,100,6,377.65,1052.64,0.6094223869715725,310.0,95.65630286312816,5,0.1588993692157361,0.344716825090277,0.4963838056939869,-0.45975055705472756,0.6792048740505203,0.5460847670833715,-0.24004425724129952
42,3000.0,100,7,2398.09,2313.16,0.5151698753522527,335.0,111.68604021380915,6,0.32117925654901386,0.3333042086884558,0.3455165347625303,0.35267251465176885,-0.6974256315697012,-0.1176653123320559,-0.1794714113383009
42,3000.0,100,8,1829.61,1733.59,0.3051129879293023,460.0,172.17106714287917,6,0.19821036954001514,0.38813974559854264,0.41364988486144216,0.8462287147136986,-0.8716196244202217,-0.2024923941561887,0.9965913431173481
42,3000.0,100,9,1497.43,2077.38,0.5873674789239909,420.0,160.50118408217824,6,0.4640326402965932,0.18119081744653934,0.35477654225686744,0.5206571588183211,0.9143587324822029,0.6307370670575334,-0.15985571166260315
42,3000.0,100,10,2221.01,1529.74,0.6109322296357216,405.0,191.8247451616485,4,0.13474977355683387,0.6350876695170404,0.23016255692612572,-0.11714431633561873,-0.9083023985401755,0.030384207312025513,-0.09369888450995822
42,3000.0,100,11,851.96,122.41,0.5185175514186782,490.0,143.46586520728454,7,0.0645965429340567,0.5574311928056062,0.37797226426033714,0.7909549166445009,-0.08404999979832728,0.0564637295812882,0.32144442213255675
42,3000.0,100,12,430.11,2162.52,0.5707912332017884,325.0,126.4220135323095,5,0.5887359198515709,0.07515777436204764,0.33610630578638145,-0.6430405457742778,0.058616775015797984,-0.380178677409571,-0.8655659252600756
