fleet_seed,grid_m,nb_cars,car_id,x_m,y_m,soc_init,autonomy_km,soc_threshold_km,charging_power,pref_dist,pref_energy,pref_wait,noise_pres,noise_abs,noise_early,noise_late
3,3000.0,150,0,674.75,417.1,0.3547231888177272,325.0,115.57506864364703,8,0.2863383297504052,0.43622341948275234,0.2774382507668425,0.8785070297158233,-0.33015806481365817,-0.4901622146454274,0.9787572500436437
3,3000.0,150,1,2650.83,2154.51,0.7759912447491446,370.0,106.90721866616934,6,0.33370528061248605,0.25192721724364237,0.4143675021438715,-0.6262208463631806,0.8970342879752473,-0.5751363434964645,-0.9354253576858496
3,3000.0,150,2,1461.38,2474.69,0.43972694929842904,365.0,138.0260583301661,8,0.647425035285514,0.19750299290329595,0.15507197181119,-0.861965520009667,0.4350868852826357,-0.24147994690985897,-0.4511816172072902
3,3000.0,150,3,905.72,1140.41,0.538692837673904,460.0,149.16706599705282,4,0.3752886807132477,0.13527756514645137,0.48943375414030105,-0.7391790303083905,-0.24097855683711766,-0.44234805787153064,-0.21035193816286224
3,3000.0,150,4,2577.77,2031.86,0.6099509650942576,445.0,154.8885960228044,6,0.28259360147782897,0.2710807570286629,0.4463256414935082,0.6387538745510841,-0.5014845516782327,-0.935568061916694,0.3134723693655235
3,3000.0,150,5,2034.81,2348.04,0.7550142440775166,340.0,139.91008315609795,4,0.36107679498721373,0.183832553220104,0.4550906517926823,0.6988961410421553,-0.770101308331101,0.5177831912299202,0.7254381016722318
3,3000.0,150,6,932.82,2050.92,0.726415409110966,385.0,130.09322617803355,7,0.20378021049702563,0.5571502213624023,0.23906956814057198,0.22666752759771747,-0.07620406988959649,-0.24983633140776274,0.15866496336050884
3,3000.0,150,7,368.91,2134.13,0.5779839141836012,370.0,118.13996505401613,5,0.08075584376823657,0.854305589352906,0.0649385668788574,-0.8038022753919438,-0.4181716877858044,-0.7559656998147584,0.42216101772464554
3,3000.0,150,8,2702.37,330.61,0.3842348377739101,485.0,171.6513064878975,7,0.12848073810838734,0.7776348299582756,0.09388443193333705,-0.8845829928931435,-0.44733656675540767,-0.6698032342004481,0.894877101653412
3,3000.0,150,9,2136.41,2573.76,0.7581194583906048,385.0,137.97371968953334,8,0.2877351442139482,0.6660806916458025,0.04618416414024941,0.7285391921094417,0.6316309681601426,0.5651550840897122,-0.7801094733429135
